gene_ID,pmid,host_db,has_summary,has_PD
Tb927.10.6830,26721397,TriTrypDB,,
Tb927.10.6850,18951088,TriTrypDB,,
Tb927.10.6850,18364347,TriTrypDB,,
Tb927.10.6860,28819113,TriTrypDB,,
Tb927.10.6880,2040304,TriTrypDB,,
Tb927.10.6900,24891501,TriTrypDB,,
Tb927.10.7050,31289266,TriTrypDB,,
Tb927.10.7060,19525551,TriTrypDB,,
Tb927.10.7070,16055738,TriTrypDB,,
Tb927.10.7090,12633849,TriTrypDB,,
Tb927.10.7090,20056101,TriTrypDB,,
Tb927.10.7090,9763289,TriTrypDB,,
Tb927.10.7100,16403015,TriTrypDB,,
Tb927.10.7110,16246027,TriTrypDB,,
Tb927.10.7110,29499774,TriTrypDB,,
Tb927.10.7120,37633952,TriTrypDB,,
Tb927.10.720,30171070,TriTrypDB,,
Tb927.10.7210,26133384,TriTrypDB,,
Tb927.10.7230,24741115,TriTrypDB,,
Tb927.10.7240,24582333,TriTrypDB,,
Tb927.10.7290,24741115,TriTrypDB,,
Tb927.10.7380,18364347,TriTrypDB,,
Tb927.10.7410,18364711,TriTrypDB,,
Tb927.10.7440,17940093,TriTrypDB,,
Tb927.10.7450,11447124,TriTrypDB,,
Tb927.10.7470,16339728,TriTrypDB,,
Tb927.10.7490,27956554,TriTrypDB,,
Tb927.10.7500,10747997,TriTrypDB,,
Tb927.10.7570,23125353,TriTrypDB,,
Tb927.10.7580,31392978,TriTrypDB,,
Tb927.10.7600,28049148,TriTrypDB,,
Tb927.10.7610,21610103,TriTrypDB,,
Tb927.10.7630,19525551,TriTrypDB,,
Tb927.10.7690,17227795,TriTrypDB,,
Tb927.10.7740,19759175,TriTrypDB,,
Tb927.10.7780,9099733,TriTrypDB,,
Tb927.10.7910,30976048,TriTrypDB,,
Tb927.10.7910,37410820,TriTrypDB,,
Tb927.10.7910,26991453,TriTrypDB,,
Tb927.10.7930,10691985,TriTrypDB,,
Tb927.10.8020,20188209,TriTrypDB,,
Tb927.10.8030,19436713,TriTrypDB,,
Tb927.10.8030,36220811,TriTrypDB,,
Tb927.10.8060,34407985,TriTrypDB,,
Tb927.10.810,17646387,TriTrypDB,,
Tb927.10.8100,34407985,TriTrypDB,,
Tb927.10.8170,19525551,TriTrypDB,,
Tb927.10.8220,37474258,TriTrypDB,,
Tb927.10.8230,15642735,TriTrypDB,,
Tb927.10.8230,23159520,TriTrypDB,,
Tb927.10.8240,31540971,TriTrypDB,,
Tb927.10.8280,15863726,TriTrypDB,,
Tb927.10.8280,19429779,TriTrypDB,,
Tb927.10.8280,16339728,TriTrypDB,,
Tb927.10.8300,16339728,TriTrypDB,,
Tb927.10.8300,15863726,TriTrypDB,,
Tb927.10.8300,19429779,TriTrypDB,,
Tb927.10.8310,18179414,TriTrypDB,,
Tb927.10.8320,17012283,TriTrypDB,,
Tb927.10.8360,21743004,TriTrypDB,,
Tb927.10.8370,31515389,TriTrypDB,,
Tb927.10.840,25736289,TriTrypDB,,
Tb927.10.8420,18796613,TriTrypDB,,
Tb927.10.850,23264645,TriTrypDB,,
Tb927.10.8580,30097558,TriTrypDB,,
Tb927.10.8650,25217630,TriTrypDB,,
Tb927.10.870,30171070,TriTrypDB,,
Tb927.10.8700,16914442,TriTrypDB,,
Tb927.10.8710,24892844,TriTrypDB,,
Tb927.10.8720,18442996,TriTrypDB,,
Tb927.10.8770,21437209,TriTrypDB,,
Tb927.10.880,27820863,TriTrypDB,,
Tb927.10.8800,29474435,TriTrypDB,,
Tb927.10.8820,23264645,TriTrypDB,,
Tb927.10.8830,25736289,TriTrypDB,,
Tb927.10.8840,29474435,TriTrypDB,,
Tb927.10.8870,32295845,TriTrypDB,,
Tb927.10.8880,22654659,TriTrypDB,,
Tb927.10.8890,24879122,TriTrypDB,,
Tb927.10.8900,18587155,TriTrypDB,,
Tb927.10.8910,19525551,TriTrypDB,,
Tb927.10.8920,16112905,TriTrypDB,,
Tb927.10.8930,19074134,TriTrypDB,,
Tb927.10.9000,26833087,TriTrypDB,,
Tb927.10.9110,35042777,TriTrypDB,,
Tb927.10.9140,23221899,TriTrypDB,,
Tb927.10.9160,26954683,TriTrypDB,,
Tb927.10.9290,16766053,TriTrypDB,,
Tb927.10.9400,19320097,TriTrypDB,,
Tb927.10.9410,18812192,TriTrypDB,,
Tb927.10.9570,19074134,TriTrypDB,,
Tb927.10.960,19429779,TriTrypDB,,
Tb927.10.9600,24453978,TriTrypDB,,
Tb927.10.9650,26891179,TriTrypDB,,
Tb927.10.9660,19429779,TriTrypDB,,
Tb927.10.9680,34407985,TriTrypDB,,
Tb927.10.9700,30171070,TriTrypDB,,
Tb927.10.9720,17416633,TriTrypDB,,
Tb927.10.9720,9799244,TriTrypDB,,
Tb927.10.9740,11854272,TriTrypDB,,
Tb927.10.9760,16920028,TriTrypDB,,
Tb927.10.9770,26224545,TriTrypDB,,
Tb927.10.9820,29698456,TriTrypDB,,
Tb927.10.9830,36220811,TriTrypDB,,
Tb927.10.9870,17227795,TriTrypDB,,
Tb927.10.990,25931509,TriTrypDB,,
Tb927.10.9930,34407985,TriTrypDB,,
Tb927.11.1000,24582333,TriTrypDB,,
Tb927.11.10050,32679035,TriTrypDB,,
Tb927.11.10070,34407985,TriTrypDB,,
Tb927.11.10080,18364347,TriTrypDB,,
Tb927.11.10150,18364347,TriTrypDB,,
Tb927.11.10170,18364347,TriTrypDB,,
Tb927.11.10190,16091631,TriTrypDB,,
Tb927.11.10190,16782879,TriTrypDB,,
Tb927.11.10230,22532828,TriTrypDB,,
Tb927.11.10240,18421378,TriTrypDB,,
Tb927.11.10260,31341002,TriTrypDB,,
Tb927.11.1030,24582333,TriTrypDB,,
Tb927.11.10330,26378228,TriTrypDB,,
Tb927.11.1040,29186511,TriTrypDB,,
Tb927.11.10400,18364347,TriTrypDB,,
Tb927.11.10450,20382188,TriTrypDB,,
Tb927.11.10460,21799014,TriTrypDB,,
Tb927.11.10520,24582333,TriTrypDB,,
Tb927.11.10560,15694484,TriTrypDB,,
Tb927.11.10570,18364347,TriTrypDB,,
Tb927.11.1060,31851940,TriTrypDB,,
Tb927.11.10600,31515389,TriTrypDB,,
Tb927.11.10650,21880705,TriTrypDB,,
Tb927.11.10660,28049148,TriTrypDB,,
Tb927.11.1070,16754359,TriTrypDB,,
Tb927.11.10750,19605687,TriTrypDB,,
Tb927.11.10760,22623724,TriTrypDB,,
Tb927.11.10780,22219392,TriTrypDB,,
Tb927.11.1080,29931198,TriTrypDB,,
Tb927.11.10800,37633952,TriTrypDB,,
Tb927.11.10860,27965085,TriTrypDB,,
Tb927.11.10870,20109450,TriTrypDB,,
Tb927.11.10900,17227795,TriTrypDB,,
Tb927.11.11010,37633952,TriTrypDB,,
Tb927.11.11030,12821657,TriTrypDB,,
Tb927.11.11080,19525551,TriTrypDB,,
Tb927.11.11090,19525551,TriTrypDB,,
Tb927.11.11100,21531872,TriTrypDB,,
Tb927.11.11110,24453978,TriTrypDB,,
Tb927.11.11150,20581293,TriTrypDB,,
Tb927.11.11210,19074134,TriTrypDB,,
Tb927.11.11240,27863903,TriTrypDB,,
Tb927.11.11250,11606232,TriTrypDB,,
Tb927.11.11270,18242729,TriTrypDB,,
Tb927.11.11340,26224545,TriTrypDB,,
Tb927.11.11380,29474435,TriTrypDB,,
Tb927.11.11430,27956554,TriTrypDB,,
Tb927.11.11460,25808593,TriTrypDB,,
Tb927.11.11460,23221899,TriTrypDB,,
Tb927.11.11470,18364347,TriTrypDB,,
Tb927.11.11470,21474072,TriTrypDB,,
Tb927.11.11470,24336212,TriTrypDB,,
Tb927.11.11475,23395961,TriTrypDB,,
Tb927.11.1150,16607017,TriTrypDB,,
Tb927.11.11520,9649425,TriTrypDB,,
Tb927.11.11550,16316982,TriTrypDB,,
Tb927.11.11560,16316982,TriTrypDB,,
Tb927.11.11630,18364347,TriTrypDB,,
Tb927.11.11640,21799014,TriTrypDB,,
Tb927.11.11650,17227795,TriTrypDB,,
Tb927.11.11650,28049148,TriTrypDB,,
Tb927.11.11670,23720757,TriTrypDB,,
Tb927.11.11725,23395961,TriTrypDB,,
Tb927.11.1180,24453978,TriTrypDB,,
Tb927.11.11840,36169304,TriTrypDB,,
Tb927.11.11870,31515389,TriTrypDB,,
Tb927.11.11870,18364347,TriTrypDB,,
Tb927.11.1190,34407985,TriTrypDB,,
Tb927.11.11900,11377739,TriTrypDB,,
Tb927.11.11980,11907282,TriTrypDB,,
Tb927.11.12040,18776036,TriTrypDB,,
Tb927.11.12080,15817455,TriTrypDB,,
Tb927.11.12100,16339728,TriTrypDB,,
Tb927.11.12120,16339728,TriTrypDB,,
Tb927.11.12150,18462016,TriTrypDB,,
Tb927.11.12220,24114837,TriTrypDB,,
Tb927.11.12230,18421378,TriTrypDB,,
Tb927.11.12250,21799014,TriTrypDB,,
Tb927.11.12310,23805309,TriTrypDB,,
Tb927.11.12350,35042777,TriTrypDB,,
Tb927.11.12410,24582333,TriTrypDB,,
Tb927.11.12410,24453978,TriTrypDB,,
Tb927.11.12420,24582333,TriTrypDB,,
Tb927.11.12420,24453978,TriTrypDB,,
Tb927.11.12450,26721397,TriTrypDB,,
Tb927.11.12480,28034897,TriTrypDB,,
Tb927.11.1250,18364347,TriTrypDB,,
Tb927.11.12530,25736289,TriTrypDB,,
Tb927.11.1270,36220811,TriTrypDB,,
Tb927.11.12740,22267727,TriTrypDB,,
Tb927.11.12750,12746436,TriTrypDB,,
Tb927.11.12850,22123425,TriTrypDB,,
Tb927.11.12860,23877697,TriTrypDB,,
Tb927.11.12880,23221899,TriTrypDB,,
Tb927.11.12930,32679035,TriTrypDB,,
Tb927.11.12950,16112905,TriTrypDB,,
Tb927.11.13003,23395961,TriTrypDB,,
Tb927.11.13007,23395961,TriTrypDB,,
Tb927.11.13180,23221899,TriTrypDB,,
Tb927.11.1320,21074578,TriTrypDB,,
Tb927.11.13230,22186015,TriTrypDB,,
Tb927.11.13290,18325611,TriTrypDB,,
Tb927.11.13300,30709917,TriTrypDB,,
Tb927.11.13380,31289266,TriTrypDB,,
Tb927.11.1340,26133384,TriTrypDB,,
Tb927.11.13400,34407985,TriTrypDB,,
Tb927.11.13440,19463859,TriTrypDB,,
Tb927.11.13480,29474435,TriTrypDB,,
Tb927.11.1350,24305511,TriTrypDB,,
Tb927.11.13500,19074134,TriTrypDB,,
Tb927.11.13560,34407985,TriTrypDB,,
Tb927.11.13640,15694344,TriTrypDB,,
Tb927.11.13640,17389644,TriTrypDB,,
Tb927.11.13640,10562569,TriTrypDB,,
Tb927.11.13640,22514282,TriTrypDB,,
Tb927.11.1370,20826822,TriTrypDB,,
Tb927.11.13700,28049148,TriTrypDB,,
Tb927.11.13730,10985770,TriTrypDB,,
Tb927.11.13740,24879126,TriTrypDB,,
Tb927.11.13750,15284229,TriTrypDB,,
Tb927.11.13820,36169304,TriTrypDB,,
Tb927.11.1390,17972917,TriTrypDB,,
Tb927.11.13900,31161731,TriTrypDB,,
Tb927.11.13910,21610103,TriTrypDB,,
Tb927.11.13960,19605687,TriTrypDB,,
Tb927.11.13970,19596809,TriTrypDB,,
Tb927.11.13980,17227795,TriTrypDB,,
Tb927.11.13980,19944405,TriTrypDB,,
Tb927.11.13990,17640865,TriTrypDB,,
Tb927.11.14000,12076772,TriTrypDB,,
Tb927.11.14000,26121669,TriTrypDB,,
Tb927.11.14000,9574912,TriTrypDB,,
Tb927.11.14020,17921352,TriTrypDB,,
Tb927.11.14020,26121669,TriTrypDB,,
Tb927.11.14020,9247926,TriTrypDB,,
Tb927.11.14030,23805309,TriTrypDB,,
Tb927.11.14070,24453978,TriTrypDB,,
Tb927.11.14090,25940618,TriTrypDB,,
Tb927.11.1410,17972917,TriTrypDB,,
Tb927.11.14100,16339728,TriTrypDB,,
Tb927.11.14110,19386623,TriTrypDB,,
Tb927.11.14140,18587155,TriTrypDB,,
Tb927.11.14150,25524563,TriTrypDB,,
Tb927.11.14190,34407985,TriTrypDB,,
Tb927.11.14200,28609481,TriTrypDB,,
Tb927.11.14220,28334017,TriTrypDB,,
Tb927.11.14270,24453978,TriTrypDB,,
Tb927.11.1430,17227795,TriTrypDB,,
Tb927.11.14310,19605687,TriTrypDB,,
Tb927.11.14350,19463859,TriTrypDB,,
Tb927.11.14360,19463859,TriTrypDB,,
Tb927.11.14370,29530930,TriTrypDB,,
Tb927.11.14380,21474072,TriTrypDB,,
Tb927.11.14380,17646387,TriTrypDB,,
Tb927.11.14440,17646387,TriTrypDB,,
Tb927.11.14470,26721397,TriTrypDB,,
Tb927.11.14500,24453978,TriTrypDB,,
Tb927.11.14520,17651388,TriTrypDB,,
Tb927.11.14560,26727667,TriTrypDB,,
Tb927.11.14580,26038549,TriTrypDB,,
Tb927.11.14590,24839125,TriTrypDB,,
Tb927.11.14650,29474435,TriTrypDB,,
Tb927.11.14680,20382188,TriTrypDB,,
Tb927.11.14780,22375793,TriTrypDB,,
Tb927.11.14840,18545648,TriTrypDB,,
Tb927.11.14880,19074134,TriTrypDB,,
Tb927.11.14950,11726506,TriTrypDB,,
Tb927.11.14960,17052765,TriTrypDB,,
Tb927.11.14980,18364347,TriTrypDB,,
Tb927.11.15000,19605687,TriTrypDB,,
Tb927.11.15010,24453978,TriTrypDB,,
Tb927.11.15020,16413404,TriTrypDB,,
Tb927.11.15040,8719252,TriTrypDB,,
Tb927.11.15070,28049148,TriTrypDB,,
Tb927.11.15100,19074134,TriTrypDB,,
Tb927.11.15140,26504079,TriTrypDB,,
Tb927.11.15140,35447115,TriTrypDB,,
Tb927.11.15150,20382188,TriTrypDB,,
Tb927.11.15240,15811530,TriTrypDB,,
Tb927.11.15350,16339728,TriTrypDB,,
Tb927.11.15370,19525551,TriTrypDB,,
Tb927.11.1540,29813135,TriTrypDB,,
Tb927.11.15440,22158713,TriTrypDB,,
Tb927.11.15450,28049148,TriTrypDB,,
Tb927.11.15490,8132566,TriTrypDB,,
Tb927.11.15500,18364347,TriTrypDB,,
Tb927.11.15560,19525551,TriTrypDB,,
Tb927.11.15570,17646387,TriTrypDB,,
Tb927.11.15580,29186511,TriTrypDB,,
Tb927.11.1560,18364711,TriTrypDB,,
Tb927.11.15600,20624217,TriTrypDB,,
Tb927.11.15640,22396527,TriTrypDB,,
Tb927.11.15650,17189640,TriTrypDB,,
Tb927.11.15690,19429779,TriTrypDB,,
Tb927.11.15710,20876299,TriTrypDB,,
Tb927.11.15760,20382188,TriTrypDB,,
Tb927.11.15800,26133384,TriTrypDB,,
Tb927.11.15800,26929336,TriTrypDB,,
Tb927.11.15810,21610103,TriTrypDB,,
Tb927.11.15810,18534909,TriTrypDB,,
Tb927.11.15820,16413404,TriTrypDB,,
Tb927.11.15820,21610103,TriTrypDB,,
Tb927.11.15850,31515389,TriTrypDB,,
Tb927.11.15910,16413404,TriTrypDB,,
Tb927.11.15990,19525551,TriTrypDB,,
Tb927.11.16020,16339728,TriTrypDB,,
Tb927.11.16070,19386623,TriTrypDB,,
Tb927.11.16090,30030284,TriTrypDB,,
Tb927.11.16120,37459364,TriTrypDB,,
Tb927.11.16140,21799014,TriTrypDB,,
Tb927.11.16200,11907282,TriTrypDB,,
Tb927.11.16210,37475965,TriTrypDB,,
Tb927.11.16220,21610103,TriTrypDB,,
Tb927.11.16290,19066473,TriTrypDB,,
Tb927.11.1630,18364347,TriTrypDB,,
Tb927.11.16360,32084124,TriTrypDB,,
Tb927.11.164,32679035,TriTrypDB,,
Tb927.11.1640,24336212,TriTrypDB,,
Tb927.11.16430,20109450,TriTrypDB,,
Tb927.11.16470,29474435,TriTrypDB,,
Tb927.11.16490,19103757,TriTrypDB,,
Tb927.11.16550,20444260,TriTrypDB,,
Tb927.11.16560,23443657,TriTrypDB,,
Tb927.11.16590,16339728,TriTrypDB,,
Tb927.11.16600,12821657,TriTrypDB,,
Tb927.11.16690,29244877,TriTrypDB,,
Tb927.11.1670,19968861,TriTrypDB,,
Tb927.11.16790,15387824,TriTrypDB,,
Tb927.11.16830,19240117,TriTrypDB,,
Tb927.11.16860,26572691,TriTrypDB,,
Tb927.11.16860,37410820,TriTrypDB,,
Tb927.11.16870,21610103,TriTrypDB,,
Tb927.11.16870,18534909,TriTrypDB,,
Tb927.11.16920,27226299,TriTrypDB,,
Tb927.11.16960,29474435,TriTrypDB,,
Tb927.11.16990,32679035,TriTrypDB,,
Tb927.11.170,31515389,TriTrypDB,,
Tb927.11.17000,22329999,TriTrypDB,,
Tb927.11.17010,35500022,TriTrypDB,,
Tb927.11.17040,24879126,TriTrypDB,,
Tb927.11.17040,1545803,TriTrypDB,,
Tb927.11.1710,9013632,TriTrypDB,,
Tb927.11.1740,14532107,TriTrypDB,,
Tb927.11.1740,18094047,TriTrypDB,,
Tb927.11.1760,34407985,TriTrypDB,,
Tb927.11.1790,23133390,TriTrypDB,,
Tb927.11.1800,23133390,TriTrypDB,,
Tb927.11.1840,35447115,TriTrypDB,,
Tb927.11.1860,23133390,TriTrypDB,,
Tb927.11.18680,17972917,TriTrypDB,,
Tb927.11.1870,23133390,TriTrypDB,,
Tb927.11.1880,23133390,TriTrypDB,,
Tb927.11.1980,37004055,TriTrypDB,,
Tb927.11.200,16730080,TriTrypDB,,
Tb927.11.2000,34407985,TriTrypDB,,
Tb927.11.2040,24453978,TriTrypDB,,
Tb927.11.2070,27863903,TriTrypDB,,
Tb927.11.2090,20382188,TriTrypDB,,
Tb927.11.2120,34407985,TriTrypDB,,
Tb927.11.2190,30415698,TriTrypDB,,
Tb927.11.2210,20382188,TriTrypDB,,
Tb927.11.2220,31515389,TriTrypDB,,
Tb927.11.2245,36220811,TriTrypDB,,
Tb927.11.2270,17227795,TriTrypDB,,
Tb927.11.230,26727667,TriTrypDB,,
Tb927.11.2370,19596809,TriTrypDB,,
Tb927.11.2370,23560737,TriTrypDB,,
Tb927.11.2400,27779220,TriTrypDB,,
Tb927.11.2430,17897317,TriTrypDB,,
Tb927.11.2440,19631545,TriTrypDB,,
Tb927.11.2500,29246805,TriTrypDB,,
Tb927.11.2520,18381290,TriTrypDB,,
Tb927.11.2530,18951088,TriTrypDB,,
Tb927.11.2530,18364347,TriTrypDB,,
Tb927.11.2580,23221899,TriTrypDB,,
Tb927.11.2590,26504079,TriTrypDB,,
Tb927.11.260,18094047,TriTrypDB,,
Tb927.11.2610,35447115,TriTrypDB,,
Tb927.11.2640,16112905,TriTrypDB,,
Tb927.11.2640,29931198,TriTrypDB,,
Tb927.11.2670,19525551,TriTrypDB,,
Tb927.11.2690,15326192,TriTrypDB,,
Tb927.11.270,19463859,TriTrypDB,,
Tb927.11.2700,28049148,TriTrypDB,,
Tb927.11.2710,21799014,TriTrypDB,,
Tb927.11.2730,12615316,TriTrypDB,,
Tb927.11.2730,11983889,TriTrypDB,,
Tb927.11.2750,23221899,TriTrypDB,,
Tb927.11.2770,37633952,TriTrypDB,,
Tb927.11.2790,32161152,TriTrypDB,,
Tb927.11.2880,18545648,TriTrypDB,,
Tb927.11.290,18039372,TriTrypDB,,
Tb927.11.2950,19525551,TriTrypDB,,
Tb927.11.2960,34850936,TriTrypDB,,
Tb927.11.3010,22840392,TriTrypDB,,
Tb927.11.3100,23221899,TriTrypDB,,
Tb927.11.3120,31628976,TriTrypDB,,
Tb927.11.3130,16754359,TriTrypDB,,
Tb927.11.3140,24453978,TriTrypDB,,
Tb927.11.3150,18242729,TriTrypDB,,
Tb927.11.3220,12062425,TriTrypDB,,
Tb927.11.3280,21124853,TriTrypDB,,
Tb927.11.3290,18059470,TriTrypDB,,
Tb927.11.330,26891179,TriTrypDB,,
Tb927.11.330,19525551,TriTrypDB,,
Tb927.11.3300,26504079,TriTrypDB,,
Tb927.11.3320,16112905,TriTrypDB,,
Tb927.11.3340,31795916,TriTrypDB,,
Tb927.11.3340,16339728,TriTrypDB,,
Tb927.11.3360,17227795,TriTrypDB,,
Tb927.11.3380,19525551,TriTrypDB,,
Tb927.11.3400,27863903,TriTrypDB,,
Tb927.11.3480,17275824,TriTrypDB,,
Tb927.11.3530,21610103,TriTrypDB,,
Tb927.11.3620,29371154,TriTrypDB,,
Tb927.11.3630,29371154,TriTrypDB,,
Tb927.11.3640,18364347,TriTrypDB,,
Tb927.11.3670,31515389,TriTrypDB,,
Tb927.11.3705,29186511,TriTrypDB,,
Tb927.11.380,19208769,TriTrypDB,,
Tb927.11.3910,37475965,TriTrypDB,,
Tb927.11.410,31515389,TriTrypDB,,
Tb927.11.4260,30228243,TriTrypDB,,
Tb927.11.4280,35447115,TriTrypDB,,
Tb927.11.4340,29474435,TriTrypDB,,
Tb927.11.4350,29474435,TriTrypDB,,
Tb927.11.4450,21811616,TriTrypDB,,
Tb927.11.4460,21811616,TriTrypDB,,
Tb927.11.4470,24453978,TriTrypDB,,
Tb927.11.4490,22158713,TriTrypDB,,
Tb927.11.4540,19525551,TriTrypDB,,
Tb927.11.4570,9822686,TriTrypDB,,
Tb927.11.4610,21685506,TriTrypDB,,
Tb927.11.4650,21474072,TriTrypDB,,
Tb927.11.4650,18364347,TriTrypDB,,
Tb927.11.4660,20728476,TriTrypDB,,
Tb927.11.4690,20132449,TriTrypDB,,
Tb927.11.470,26337955,TriTrypDB,,
Tb927.11.4740,19074134,TriTrypDB,,
Tb927.11.4880,37633952,TriTrypDB,,
Tb927.11.4890,16516986,TriTrypDB,,
Tb927.11.4920,37633952,TriTrypDB,,
Tb927.11.4970,31289266,TriTrypDB,,
Tb927.11.500,17873084,TriTrypDB,,
Tb927.11.5000,16882690,TriTrypDB,,
Tb927.11.5050,16857679,TriTrypDB,,
Tb927.11.5060,31515389,TriTrypDB,,
Tb927.11.510,17873084,TriTrypDB,,
Tb927.11.5120,34407985,TriTrypDB,,
Tb927.11.5280,23326569,TriTrypDB,,
Tb927.11.5290,19463859,TriTrypDB,,
Tb927.11.5300,21124853,TriTrypDB,,
Tb927.11.5340,24453978,TriTrypDB,,
Tb927.11.5350,22351763,TriTrypDB,,
Tb927.11.5390,27991487,TriTrypDB,,
Tb927.11.5410,29474435,TriTrypDB,,
Tb927.11.5440,21105905,TriTrypDB,,
Tb927.11.5450,21105905,TriTrypDB,,
Tb927.11.550,29912461,TriTrypDB,,
Tb927.11.5500,18364347,TriTrypDB,,
Tb927.11.5500,21474072,TriTrypDB,,
Tb927.11.5500,17646387,TriTrypDB,,
Tb927.11.5520,17176070,TriTrypDB,,
Tb927.11.5520,1880808,TriTrypDB,,
Tb927.11.5530,18364347,TriTrypDB,,
Tb927.11.5570,21799014,TriTrypDB,,
Tb927.11.5590,23533609,TriTrypDB,,
Tb927.11.5600,23221899,TriTrypDB,,
Tb927.11.5600,22267727,TriTrypDB,,
Tb927.11.5600,25808593,TriTrypDB,,
Tb927.11.5620,29474435,TriTrypDB,,
Tb927.11.5680,17405810,TriTrypDB,,
Tb927.11.5750,29474435,TriTrypDB,,
Tb927.11.5780,11859084,TriTrypDB,,
Tb927.11.5850,16339728,TriTrypDB,,
Tb927.11.5860,19346560,TriTrypDB,,
Tb927.11.5870,34407985,TriTrypDB,,
Tb927.11.5880,32679035,TriTrypDB,,
Tb927.11.5970,25769297,TriTrypDB,,
Tb927.11.5990,32679035,TriTrypDB,,
Tb927.11.5990,18364347,TriTrypDB,,
Tb927.11.600,36220811,TriTrypDB,,
Tb927.11.6000,18364347,TriTrypDB,,
Tb927.11.6010,24962368,TriTrypDB,,
Tb927.11.6030,16112905,TriTrypDB,,
Tb927.11.620,18796613,TriTrypDB,,
Tb927.11.6210,20386598,TriTrypDB,,
Tb927.11.6220,19240115,TriTrypDB,,
Tb927.11.6250,36220811,TriTrypDB,,
Tb927.11.6320,19096045,TriTrypDB,,
Tb927.11.6350,34407985,TriTrypDB,,
Tb927.11.6350,30378479,TriTrypDB,,
Tb927.11.640,17646387,TriTrypDB,,
Tb927.11.6410,21957477,TriTrypDB,,
Tb927.11.6440,22024471,TriTrypDB,,
Tb927.11.6470,30415698,TriTrypDB,,
Tb927.11.650,20876299,TriTrypDB,,
Tb927.11.6550,19714224,TriTrypDB,,
Tb927.11.6560,28049148,TriTrypDB,,
Tb927.11.6620,29931198,TriTrypDB,,
Tb927.11.6660,33589495,TriTrypDB,,
Tb927.11.6690,19346560,TriTrypDB,,
Tb927.11.670,19416477,TriTrypDB,,
Tb927.11.6790,29931198,TriTrypDB,,
Tb927.11.6870,15653691,TriTrypDB,,
Tb927.11.6980,21610103,TriTrypDB,,
Tb927.11.6990,24453978,TriTrypDB,,
Tb927.11.7010,24453978,TriTrypDB,,
Tb927.11.7050,25931509,TriTrypDB,,
Tb927.11.7090,20876299,TriTrypDB,,
Tb927.11.7140,15470247,TriTrypDB,,
Tb927.11.7160,16164760,TriTrypDB,,
Tb927.11.7160,17335918,TriTrypDB,,
Tb927.11.7170,17040903,TriTrypDB,,
Tb927.11.7170,19279205,TriTrypDB,,
Tb927.11.7180,37475965,TriTrypDB,,
Tb927.11.720,35447115,TriTrypDB,,
Tb927.11.7210,24453978,TriTrypDB,,
Tb927.11.7212,21610103,TriTrypDB,,
Tb927.11.7214,31515389,TriTrypDB,,
Tb927.11.7218,17646387,TriTrypDB,,
Tb927.11.7218,18951088,TriTrypDB,,
Tb927.11.7240,17227795,TriTrypDB,,
Tb927.11.7240,20876659,TriTrypDB,,
Tb927.11.7350,16303849,TriTrypDB,,
Tb927.11.7350,18261990,TriTrypDB,,
Tb927.11.7350,19369410,TriTrypDB,,
Tb927.11.7380,16806528,TriTrypDB,,
Tb927.11.7450,17227795,TriTrypDB,,
Tb927.11.7460,8227199,TriTrypDB,,
Tb927.11.7510,8227199,TriTrypDB,,
Tb927.11.7560,37633952,TriTrypDB,,
Tb927.11.7560,17227795,TriTrypDB,,
Tb927.11.7590,33589495,TriTrypDB,,
Tb927.11.7600,37633952,TriTrypDB,,
Tb927.11.7675,23395961,TriTrypDB,,
Tb927.11.7685,23395961,TriTrypDB,,
Tb927.11.7702,18433897,TriTrypDB,,
Tb927.11.7780,25808593,TriTrypDB,,
Tb927.11.7780,23221899,TriTrypDB,,
Tb927.11.7790,18364347,TriTrypDB,,
Tb927.11.780,33568178,TriTrypDB,,
Tb927.11.7890,20444260,TriTrypDB,,
Tb927.11.790,19346560,TriTrypDB,,
Tb927.11.7920,29474435,TriTrypDB,,
Tb927.11.7960,18464794,TriTrypDB,,
Tb927.11.8030,37633952,TriTrypDB,,
Tb927.11.8040,18364347,TriTrypDB,,
Tb927.11.8150,24453978,TriTrypDB,,
Tb927.11.8190,10557214,TriTrypDB,,
Tb927.11.8220,16835447,TriTrypDB,,
Tb927.11.8310,17972917,TriTrypDB,,
Tb927.11.835,23523918,TriTrypDB,,
Tb927.11.8350,30171070,TriTrypDB,,
Tb927.11.8370,29931198,TriTrypDB,,
Tb927.11.8400,21810935,TriTrypDB,,
Tb927.11.850,16164760,TriTrypDB,,
Tb927.11.870,18364347,TriTrypDB,,
Tb927.11.880,12062813,TriTrypDB,,
Tb927.11.8830,25931509,TriTrypDB,,
Tb927.11.8870,9271369,TriTrypDB,,
Tb927.11.8870,21321231,TriTrypDB,,
Tb927.11.8910,21610103,TriTrypDB,,
Tb927.11.8910,18534909,TriTrypDB,,
Tb927.11.8920,28049148,TriTrypDB,,
Tb927.11.8940,20833891,TriTrypDB,,
Tb927.11.8950,20300570,TriTrypDB,,
Tb927.11.9080,29931198,TriTrypDB,,
Tb927.11.9140,37410820,TriTrypDB,,
Tb927.11.9140,26572691,TriTrypDB,,
Tb927.11.9150,26833087,TriTrypDB,,
Tb927.11.9190,29155083,TriTrypDB,,
Tb927.11.9270,24453978,TriTrypDB,,
Tb927.11.9270,11454198,TriTrypDB,,
Tb927.11.9290,24453978,TriTrypDB,,
Tb927.11.9290,27226595,TriTrypDB,,
