pmid,gene_id,paper_available,alias_in_text,Summary,generatePDs,verifyPDs
15840815,Tb927_09_v4.snoRNA.0117,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0066:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0027,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0071,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0103,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0024:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0040:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0014,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0052:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0070,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0072,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0007,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0039,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0014:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0034,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0038,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0003,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0011,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0092,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0041,False,False,False,False,False
15840815,Tb927_05_v4.snoRNA.0003,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0060:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0076:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0059:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0030:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0035,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0002,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0037,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0015,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0049:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0037:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0020:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0028:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0015,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0027,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0006:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0113,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0040,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0043:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0025,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0059,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0101,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0003:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0004:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0002,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0069:snoRNA,False,False,False,False,False
15840815,Tb927_05_v4.snoRNA.0002,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0007,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0108,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0027:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0025,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0035:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0026,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0119,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0021,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0024,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0017:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0010,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0022,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0069,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0026,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0029:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0094,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0031,False,False,False,False,False
15840815,Tb10_snoRNA_0084:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0028,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0011:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0038:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0011,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0066,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0006,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0017,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0063:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0037,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0075,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0016:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0016,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0076,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0014,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0034:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0102,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0057,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0017,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0030,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0051,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0038,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0014,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0040,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0068,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0009,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0065:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0003,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0005,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0031,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0091,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0041:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0008,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0024,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0018:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0045:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0045,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0039,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0019,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0006,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0021,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0021,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0007,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0087,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0054:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0048:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0075:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0013:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0065,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0022,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0054,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0089,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0095,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0098,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0023:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0022:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0032,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0050:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0001:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0026:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0062:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0033,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0043,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0015:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0088,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0042:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0112,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0090,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0007:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0013,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0047:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0061,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0077,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0018,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0018,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0047,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0049,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0019:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0033,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0009,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0073,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0005,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0010,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0020,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0025:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0013,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0093,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0080,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0002,False,False,False,False,False
15840815,Tb927_05_v4.snoRNA.0001,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0004,False,False,False,False,False
