pmid,gene_ID,host_db
16507167,PF3D7_0936200,PlasmoDB
16507167,PF3D7_1001900,PlasmoDB
16507167,PF3D7_1148800,PlasmoDB
16796674,PBANKA_0408200,PlasmoDB
16879648,PF3D7_1215000,PlasmoDB
16998185,PCHAS_1120000,PlasmoDB
16998185,PCHAS_1220800,PlasmoDB
16998185,PCHAS_1347000,PlasmoDB
16998185,PF3D7_0621500,PlasmoDB
16998185,PF3D7_0709600,PlasmoDB
16998185,PF3D7_1327200,PlasmoDB
16998185,PBANKA_1120500,PlasmoDB
16998185,PBANKA_1220100,PlasmoDB
16998185,PBANKA_1342400,PlasmoDB
16998185,PKNH_0108200,PlasmoDB
16998185,PKNH_1128700,PlasmoDB
16998185,PKNH_1201400,PlasmoDB
16998185,PGAL8A_00049800,PlasmoDB
16998185,PGAL8A_00150000,PlasmoDB
16998185,PGAL8A_00239400,PlasmoDB
16998185,PocGH01_12035200,PlasmoDB
16998185,PRCDC_0619900,PlasmoDB
16998185,PRCDC_0707800,PlasmoDB
16998185,PRCDC_1326200,PlasmoDB
16998185,PmUG01_12037300,PlasmoDB
16998185,PRELSG_0107700,PlasmoDB
16998185,PRELSG_1126800,PlasmoDB
16998185,PRELSG_1200800,PlasmoDB
16998185,PVP01_0109900,PlasmoDB
16998185,PY17X_1121800,PlasmoDB
16998185,PY17X_1223300,PlasmoDB
16998185,PY17X_1347100,PlasmoDB
17000879,PF3D7_1114100,PlasmoDB
17040128,PF3D7_0506900,PlasmoDB
17040128,PF3D7_0515100,PlasmoDB
17040128,PF3D7_0618600,PlasmoDB
17040128,PF3D7_0828000,PlasmoDB
17040128,PF3D7_1114100,PlasmoDB
17040128,PF3D7_1411200,PlasmoDB
17040128,PY17X_1107600,PlasmoDB
17083274,PF3D7_0911900,PlasmoDB
17112316,CNG02270,FungiDB
17112316,CNAG_07724,FungiDB
17121456,CNJ02920,FungiDB
17335349,PBANKA_1319500,PlasmoDB
17367780,PBANKA_0711600,PlasmoDB
17367780,PF3D7_0819200,PlasmoDB
17432932,Afu1g14660,FungiDB
17581118,PCHAS_0207200,PlasmoDB
17581118,PF3D7_0104300,PlasmoDB
17581118,PBANKA_0208800,PlasmoDB
17581118,PKNH_0209200,PlasmoDB
17581118,PGAL8A_00100400,PlasmoDB
17581118,PocGH01_02017600,PlasmoDB
17581118,PRCDC_0102200,PlasmoDB
17581118,PmUG01_02019300,PlasmoDB
17581118,PRELSG_0212800,PlasmoDB
17581118,PVP01_0210400,PlasmoDB
17612404,PCHAS_0516000,PlasmoDB
17612404,PCHAS_0920500,PlasmoDB
17612404,PCHAS_0924800,PlasmoDB
17612404,PCHAS_1205000,PlasmoDB
17612404,PCHAS_1310600,PlasmoDB
17612404,PCHAS_1409300,PlasmoDB
17612404,PCHAS_1452200,PlasmoDB
17612404,PF3D7_1006100,PlasmoDB
17612404,PF3D7_1032100,PlasmoDB
17612404,PF3D7_1124400,PlasmoDB
17612404,PF3D7_1128600,PlasmoDB
17612404,PF3D7_1235300,PlasmoDB
17612404,PF3D7_1308900,PlasmoDB
17612404,PF3D7_1443500,PlasmoDB
17612404,PBANKA_0515900,PlasmoDB
17612404,PBANKA_0919600,PlasmoDB
17612404,PBANKA_0923900,PlasmoDB
17612404,PBANKA_1204300,PlasmoDB
17612404,PBANKA_1307400,PlasmoDB
17612404,PBANKA_1407400,PlasmoDB
17612404,PBANKA_1449900,PlasmoDB
17612404,PKNH_0616900,PlasmoDB
17612404,PKNH_0804900,PlasmoDB
17612404,PKNH_0922200,PlasmoDB
17612404,PKNH_0926700,PlasmoDB
17612404,PKNH_1238800,PlasmoDB
17612404,PKNH_1409300,PlasmoDB
17612404,PKNH_1455000,PlasmoDB
17612404,PGAL8A_00202700,PlasmoDB
17612404,PGAL8A_00355500,PlasmoDB
17612404,PGAL8A_00382300,PlasmoDB
17612404,PGAL8A_00491500,PlasmoDB
17612404,PGAL8A_00505000,PlasmoDB
17612404,PocGH01_08014000,PlasmoDB
17612404,PocGH01_09035000,PlasmoDB
17612404,PocGH01_12071300,PlasmoDB
17612404,PRCDC_1005500,PlasmoDB
17612404,PRCDC_1031400,PlasmoDB
17612404,PRCDC_1122800,PlasmoDB
17612404,PRCDC_1127100,PlasmoDB
17612404,PRCDC_1307900,PlasmoDB
17612404,PRCDC_1442800,PlasmoDB
17612404,PmUG01_08021900,PlasmoDB
17612404,PmUG01_09037900,PlasmoDB
17612404,PmUG01_12073500,PlasmoDB
17612404,PRELSG_0615800,PlasmoDB
17612404,PRELSG_0803900,PlasmoDB
17612404,PRELSG_0921200,PlasmoDB
17612404,PRELSG_0925800,PlasmoDB
17612404,PRELSG_1237500,PlasmoDB
17612404,PRELSG_1406700,PlasmoDB
17612404,PVP01_0617200,PlasmoDB
17612404,PVP01_0805800,PlasmoDB
17612404,PVP01_0925000,PlasmoDB
17612404,PVP01_0929400,PlasmoDB
17612404,PVP01_1263500,PlasmoDB
17612404,PVP01_1409900,PlasmoDB
17612404,PY17X_0517000,PlasmoDB
17612404,PY17X_0921700,PlasmoDB
17612404,PY17X_0925900,PlasmoDB
17612404,PY17X_1207500,PlasmoDB
17612404,PY17X_1311200,PlasmoDB
17612404,PY17X_1409100,PlasmoDB
17784785,TGME49_266760,ToxoDB
17784785,TGME49_316310,ToxoDB
17889948,PCHAS_0417000,PlasmoDB
17889948,PCHAS_0620900,PlasmoDB
17889948,PBANKA_0416100,PlasmoDB
17889948,PBANKA_0619200,PlasmoDB
18093090,PF3D7_0628000,PlasmoDB
18174226,PCHAS_0207800,PlasmoDB
18174226,PCHAS_0605600,PlasmoDB
18174226,PF3D7_0103700,PlasmoDB
18174226,PF3D7_1205100,PlasmoDB
18174226,PBANKA_0209400,PlasmoDB
18174226,PBANKA_0603800,PlasmoDB
18174226,PKNH_0209800,PlasmoDB
18174226,PKNH_1304800,PlasmoDB
18174226,PGAL8A_00099700,PlasmoDB
18174226,PRCDC_0101600,PlasmoDB
18174226,PRCDC_1204400,PlasmoDB
18174226,PRELSG_0213500,PlasmoDB
18174226,PVP01_0211000,PlasmoDB
18174226,PY17X_0210800,PlasmoDB
18197962,PF3D7_0600800,PlasmoDB
18218136,PF3D7_1465500,PlasmoDB
18218136,PF3D7_1227200,PlasmoDB
18248092,PF3D7_1223100,PlasmoDB
18282105,CNAG_06242,FungiDB
18320051,PRCDC_0420600,PlasmoDB
18320051,PF3D7_0423400,PlasmoDB
18365025,PF3D7_1131100,PlasmoDB
18437218,PCHAS_1313900,PlasmoDB
18437218,PF3D7_1446800,PlasmoDB
18437218,PBANKA_1310600,PlasmoDB
18437218,PKNH_1235400,PlasmoDB
18437218,PY17X_1314400,PlasmoDB
18452513,PBANKA_1035200,PlasmoDB
18452584,PCHAS_1338300,PlasmoDB
18452584,PF3D7_1470500,PlasmoDB
18452584,PKNH_1210500,PlasmoDB
